entity_id,state,last_changed
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-10T00:46:13.931Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-10T00:51:14.071Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-10T00:56:13.960Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-10T01:01:13.950Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-10T01:06:13.880Z
sensor.xiaomi_va3_a62c_hcho_density,0.029,2024-08-10T01:16:14.129Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-10T01:21:14.150Z
sensor.xiaomi_va3_a62c_hcho_density,0.029,2024-08-10T01:31:13.929Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-10T01:36:14.108Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-10T01:47:14.170Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-10T01:47:44.057Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-10T01:49:14.178Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-10T01:49:44.078Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-10T01:50:44.058Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-10T01:51:14.247Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T01:54:14.089Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-10T01:59:14.008Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T02:04:14.352Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T02:09:14.260Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T02:19:14.291Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-10T02:23:14.350Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T02:28:14.432Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T02:31:14.243Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T02:33:44.294Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T02:38:44.392Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-10T02:43:44.303Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T02:47:44.304Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T02:52:44.249Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T02:57:44.320Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T03:07:44.350Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T03:12:44.299Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T03:17:44.379Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T03:22:44.560Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-10T03:27:44.416Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-10T03:32:44.422Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-10T03:37:44.456Z
sensor.xiaomi_va3_a62c_hcho_density,0.031,2024-08-10T03:42:44.346Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-10T03:47:44.427Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-10T03:52:44.375Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T03:57:44.484Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-10T04:02:44.653Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-10T04:12:44.445Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-10T04:17:44.552Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-10T04:22:44.493Z
sensor.xiaomi_va3_a62c_hcho_density,0.029,2024-08-10T04:27:44.582Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-10T04:42:44.413Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-10T04:47:44.493Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T04:52:14.624Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T04:57:14.512Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T05:01:44.564Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T05:06:44.733Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T05:11:44.525Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T05:16:44.695Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T05:21:45.076Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T05:26:44.544Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T05:31:44.725Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T05:36:44.723Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T05:41:44.626Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T05:46:44.617Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T05:51:44.855Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T05:56:44.733Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T06:01:44.754Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T06:06:44.703Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T06:10:44.743Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-10T06:13:14.804Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T06:14:14.733Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T06:19:14.654Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-10T06:24:14.793Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T06:27:14.708Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-10T06:34:44.617Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T06:35:14.825Z
sensor.xiaomi_va3_a62c_hcho_density,0.055,2024-08-10T06:35:44.786Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-10T06:36:14.666Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T06:36:44.734Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T06:41:44.730Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T06:45:14.774Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T06:50:14.941Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T06:55:15.002Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T06:58:44.851Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T07:02:44.919Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T07:07:44.954Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T07:17:44.865Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T07:29:14.990Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-10T07:34:15.126Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T07:39:15.050Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-10T07:44:15.034Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T07:49:15.084Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-10T07:54:15.141Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T08:00:45.184Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T08:05:44.973Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T08:10:45.101Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T08:13:15.093Z
sensor.xiaomi_va3_a62c_hcho_density,0.05,2024-08-10T08:16:15.302Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-10T08:16:45.172Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T08:21:45.343Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T08:24:45.270Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-10T08:27:45.004Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T08:28:45.188Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T08:33:45.112Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T08:48:45.261Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T08:53:45.182Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-10T08:58:45.530Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T09:03:45.440Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T09:08:45.325Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T09:13:45.247Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-10T09:18:45.357Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-10T09:28:45.830Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T09:33:15.776Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T09:38:15.732Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T09:43:15.545Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T09:48:15.661Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T09:50:45.721Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-10T09:51:15.481Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T09:56:15.604Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T10:01:15.740Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T10:05:45.679Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-10T10:06:15.720Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T10:06:45.640Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T10:08:15.574Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T10:09:15.698Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T10:10:15.691Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-10T10:10:45.660Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T10:14:15.687Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-10T10:19:15.689Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T10:23:15.762Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-10T10:28:15.639Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-10T10:33:15.818Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-10T10:43:15.820Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T10:48:15.811Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-10T10:53:15.834Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-10T11:03:15.853Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T11:28:15.803Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-10T11:33:15.953Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T11:43:16.015Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T11:45:15.885Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T11:46:46.033Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T11:49:15.944Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T11:54:15.790Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T11:58:15.838Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-10T12:01:45.922Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T12:02:16.025Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T12:13:15.912Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T12:14:46.032Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T12:21:45.892Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T12:26:45.876Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T12:31:46.013Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-10T12:36:46.161Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T12:41:46.036Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-10T12:51:46.062Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T13:01:46.114Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T13:36:16.191Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-10T13:36:46.151Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T13:41:46.258Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T13:46:46.185Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T14:01:46.309Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T15:01:46.304Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-10T15:33:16.330Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T15:33:46.429Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-10T15:42:16.309Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-10T16:32:16.254Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-10T16:57:16.454Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-10T17:07:16.484Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-10T17:17:16.297Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-10T17:22:16.403Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-10T17:27:16.325Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-10T17:37:16.350Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-10T18:02:16.381Z
sensor.xiaomi_va3_a62c_hcho_density,0.062,2024-08-10T18:26:46.666Z
sensor.xiaomi_va3_a62c_hcho_density,0.047,2024-08-10T18:27:16.603Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-10T18:27:46.451Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-10T18:29:46.412Z
sensor.xiaomi_va3_a62c_hcho_density,0.057,2024-08-10T18:30:16.560Z
sensor.xiaomi_va3_a62c_hcho_density,0.047,2024-08-10T18:30:46.541Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-10T18:31:16.470Z
sensor.xiaomi_va3_a62c_hcho_density,0.053,2024-08-10T18:51:46.500Z
sensor.xiaomi_va3_a62c_hcho_density,0.06,2024-08-10T18:52:16.731Z
sensor.xiaomi_va3_a62c_hcho_density,0.049,2024-08-10T18:52:46.600Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-10T18:53:16.675Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T18:53:46.662Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-10T18:58:46.613Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-10T19:13:46.535Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-10T19:14:16.744Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-10T19:19:16.685Z
sensor.xiaomi_va3_a62c_hcho_density,0.062,2024-08-10T19:21:16.772Z
sensor.xiaomi_va3_a62c_hcho_density,0.052,2024-08-10T19:21:46.630Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-10T19:22:16.633Z
sensor.xiaomi_va3_a62c_hcho_density,0.05,2024-08-10T19:23:16.738Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-10T19:23:46.790Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T19:27:46.821Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T19:32:46.741Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T19:52:46.580Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-10T20:02:46.831Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T20:07:46.721Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T20:17:46.751Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T20:22:46.891Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-10T20:27:46.781Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T20:32:46.702Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-10T21:02:47.000Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-10T21:07:46.899Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-10T21:12:46.805Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-10T21:15:16.999Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-10T21:20:16.915Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-10T21:30:16.822Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T21:35:16.963Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T21:45:17.024Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T22:10:16.999Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-10T22:15:17.118Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T22:20:17.048Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T22:30:17.072Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-10T22:55:17.268Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-10T23:00:17.280Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-10T23:05:17.131Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-10T23:15:17.372Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-10T23:20:17.348Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-10T23:22:17.185Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-10T23:23:47.363Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-10T23:26:17.332Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-10T23:27:17.340Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-10T23:27:47.391Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-10T23:31:47.359Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-10T23:36:47.219Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-10T23:46:47.252Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-11T00:04:17.358Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-11T00:05:17.575Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T00:06:47.346Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T00:11:47.454Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T00:16:47.379Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T00:21:47.476Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T00:39:17.426Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T00:44:17.356Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T01:22:47.517Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T01:27:47.441Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T01:32:47.591Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T01:37:47.520Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T01:41:47.681Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T01:50:47.616Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T01:55:17.744Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T01:57:17.577Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T01:58:17.657Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T01:58:47.679Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T01:59:17.718Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T01:59:47.544Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T02:00:47.649Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T02:03:17.724Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T02:15:17.636Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T02:15:47.546Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T02:16:47.646Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T02:17:47.654Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T02:18:17.734Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T02:18:47.652Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T02:20:47.642Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T02:22:17.721Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T02:24:17.946Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T02:29:47.819Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-11T02:33:17.705Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-11T02:39:47.707Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-11T02:44:47.846Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-11T02:49:47.792Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-11T02:54:47.757Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-11T02:59:47.844Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T03:14:17.829Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-11T03:19:47.872Z
sensor.xiaomi_va3_a62c_hcho_density,0.082,2024-08-11T03:24:47.673Z
sensor.xiaomi_va3_a62c_hcho_density,0.081,2024-08-11T03:29:47.871Z
sensor.xiaomi_va3_a62c_hcho_density,0.083,2024-08-11T03:34:47.801Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-11T03:39:47.811Z
sensor.xiaomi_va3_a62c_hcho_density,0.084,2024-08-11T03:45:47.968Z
sensor.xiaomi_va3_a62c_hcho_density,0.082,2024-08-11T03:46:47.931Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-11T03:47:17.852Z
sensor.xiaomi_va3_a62c_hcho_density,0.082,2024-08-11T03:47:47.983Z
sensor.xiaomi_va3_a62c_hcho_density,0.083,2024-08-11T03:48:47.780Z
sensor.xiaomi_va3_a62c_hcho_density,0.082,2024-08-11T03:49:47.781Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-11T03:50:17.923Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-11T03:50:47.802Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T03:58:48.010Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T04:02:47.872Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T04:03:17.969Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T04:05:18.080Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-11T04:05:48.000Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-11T04:06:17.951Z
sensor.xiaomi_va3_a62c_hcho_density,0.081,2024-08-11T04:06:47.844Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-11T04:07:17.989Z
sensor.xiaomi_va3_a62c_hcho_density,0.078,2024-08-11T04:10:17.818Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T04:10:47.860Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T04:11:17.909Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T04:11:47.964Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T04:12:17.920Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T04:12:48.031Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T04:13:17.920Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T04:14:17.901Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T04:14:48.041Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T04:15:17.925Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T04:19:17.930Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T04:20:17.990Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T04:20:48.079Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T04:21:17.970Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T04:21:47.860Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T04:22:17.972Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T04:22:48.071Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-11T04:23:17.959Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T04:29:17.889Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T04:39:17.950Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T04:44:18.027Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-11T04:46:17.869Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-11T04:47:47.937Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T04:48:48.086Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T04:49:47.886Z
sensor.xiaomi_va3_a62c_hcho_density,0.08,2024-08-11T04:51:18.077Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T04:53:18.099Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T04:54:18.068Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-11T04:54:48.079Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T04:59:48.002Z
sensor.xiaomi_va3_a62c_hcho_density,0.058,2024-08-11T05:03:17.894Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-11T05:03:48.003Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T05:05:47.925Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T05:10:48.155Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T05:16:18.105Z
